GEMS.Station.Number,Sample.Date,pH,NO2N,NO3N,TP,O2-Dis,NH4N
IRL00173,2016-09-13,8.2,0.004005487164,0.1998648836,0.01,9.2,0.0200023824
IRL00173,2016-10-18,8.0,0.004005487164,0.1998648836,0.012,10.3,0.0200023824
IRL00173,2016-11-17,8.0,0.004005487164,0.1998648836,0.011,11.3,0.03100369272
IRL00173,2016-12-13,8.0,0.004005487164,0.1998648836,0.01,11.7,0.03400405008
IRL00173,2019-06-24,8.3,0.004005487164,0.19985585424,0.01,10.3,0.02001480624
IRL00173,2019-07-25,8.2,0.004005487164,0.19985585424,0.01,9.4,0.033024430296
IRL00173,2019-08-27,8.2,0.004005487164,0.19985585424,0.01,10.0,0.02001480624
IRL00173,2019-09-24,8.1,0.004005487164,0.19985585424,0.01,9.0,0.02001480624
IRL00173,2019-10-30,8.1,0.004005487164,0.19985585424,0.01,10.3,0.02001480624
IRL00173,2019-11-18,8.1,0.004005487164,0.19985585424,0.01,11.3,0.0250185078
IRL00173,2019-12-10,8.1,0.004005487164,0.19985585424,0.01,11.4,0.038028131856
IRL00173,2020-07-23,8.5,0.004005487164,0.19985585424,0.012,9.2,0.02001480624
IRL00173,2020-10-07,8.3,0.004005487164,0.19985585424,0.01,9.5,0.02001480624
IRL00173,2021-04-20,8.4,0.004005487164,0.19985585424,0.01,12.4,0.021015546552
IRL00173,2021-07-13,8.4,0.004005487164,0.19985585424,0.01,10.04,0.02001480624
IRL00173,2021-08-17,8.2,0.004005487164,0.19985585424,0.011,9.9,0.02001480624
IRL00173,2021-10-12,8.2,0.004005487164,0.19985585424,0.01,10.0,0.031022949672
IRL00174,2015-01-21,7.0,0.00399999936,0.199548856,0.02,11.89,0.0310596
IRL00174,2015-02-25,7.8,0.00399999936,0.199548856,0.02,12.03,0.2096523
IRL00174,2015-03-18,7.7,0.00399999936,0.199548856,0.01,12.07,0.1164735
IRL00174,2015-04-15,8.0,0.00399999936,0.199548856,0.02,11.39,0.0854139
IRL00174,2015-05-20,8.0,0.00399999936,0.199548856,0.02,10.76,0.1009437
IRL00174,2015-06-17,8.3,0.00399999936,0.199548856,0.01,9.95,0.0155298
IRL00174,2015-07-22,7.9,0.00399999936,0.199548856,0.01,9.24,0.0310596
IRL00174,2015-08-19,8.0,0.00399999936,0.09932296,0.01,9.4,0.0155298
IRL00174,2015-09-23,7.8,0.00399999936,0.0677202,0.01,9.84,0.0698841
IRL00174,2015-10-28,7.8,0.00399999936,0.08803626,0.01,10.23,0.0543543
IRL00174,2015-11-25,7.9,0.00399999936,0.06997754,0.01,11.94,0.0155298
IRL00174,2015-12-16,7.7,0.00399999936,0.09480828,0.02,11.29,0.0155298
IRL00175,2015-01-09,7.2,0.00399999936,0.03611744,0.02,12.0,0.0155298
IRL00175,2015-02-13,7.5,0.00399999936,0.05869084,0.01,11.8,0.0155298
IRL00175,2015-03-13,6.9,0.00399999936,0.03160276,0.01,12.5,0.0155298
IRL00175,2015-04-17,7.4,0.00399999936,0.099774428,0.02,10.6,0.0310596
IRL00175,2015-05-15,7.2,0.00399999936,0.0225734,0.01,10.0,0.0155298
IRL00175,2015-06-19,7.7,0.00399999936,0.099774428,0.01,9.1,0.0155298
IRL00175,2015-07-10,7.7,0.00399999936,0.12189636,0.01,8.9,0.0388245
IRL00175,2015-08-07,7.5,0.00399999936,0.02934542,0.02,8.7,0.0388245
IRL00175,2015-10-09,7.1,0.00399999936,0.099774428,0.01,9.6,0.0155298
IRL00175,2015-10-23,7.2,0.00399999936,0.099774428,0.01,9.9,0.0155298
IRL00175,2015-11-13,6.6,0.00399999936,0.099774428,0.02,10.8,0.0155298
IRL00175,2015-12-11,7.2,0.00399999936,0.099774428,0.01,11.7,0.0155298
IRL00176,2015-01-09,7.5,0.00399999936,0.08577892,0.01,11.7,0.0155298
IRL00176,2015-02-13,7.6,0.00399999936,0.199548856,0.01,11.7,0.0155298
IRL00176,2015-03-13,7.7,0.00399999936,0.099774428,0.01,12.4,0.0155298
IRL00176,2015-04-17,7.9,0.00399999936,0.099774428,0.01,11.2,0.0155298
IRL00176,2015-05-15,7.7,0.00399999936,0.099774428,0.01,10.6,0.0155298
IRL00176,2015-06-19,7.8,0.00399999936,0.099774428,0.01,9.7,0.0155298
IRL00176,2015-07-10,7.9,0.00399999936,0.099774428,0.01,9.3,0.0155298
IRL00176,2015-08-07,7.8,0.00399999936,0.0225734,0.01,9.7,0.0155298
IRL00176,2015-10-09,7.5,0.00399999936,0.0225734,0.01,8.3,0.0155298
IRL00176,2015-10-23,7.2,0.00399999936,0.099774428,0.01,10.3,0.0155298
IRL00176,2015-11-13,7.5,0.00399999936,0.0338601,0.01,10.9,0.0155298
IRL00176,2015-12-11,7.5,0.00399999936,0.099774428,0.02,11.2,0.0155298
IRL00177,2016-03-09,7.7,0.005347325364,0.75948655768,0.069,10.9,0.05400643248
IRL00177,2016-04-06,8.2,0.004005487164,0.67954060424,0.025,11.7,0.0200023824
IRL00177,2016-05-04,7.9,0.004005487164,0.52964194154,0.026,10.8,0.02100250152
IRL00177,2016-06-08,8.7,0.007960905738,0.1998648836,0.022,9.4,0.0450053604
IRL00177,2016-07-06,7.8,0.004766529725,0.1998648836,0.019,8.9,0.0200023824
IRL00177,2016-08-03,7.9,0.004005487164,0.1998648836,0.022,8.3,0.025002978
IRL00177,2016-09-29,7.8,0.004005487164,0.1998648836,0.041,8.5,0.02900345448
IRL00177,2016-10-04,7.8,0.004005487164,0.1998648836,0.027,8.5,0.0200023824
IRL00177,2016-11-07,7.8,0.004005487164,0.42970949974,0.054,9.5,0.0200023824
IRL00177,2016-12-06,7.7,0.004005487164,0.6995270926,0.064,9.7,0.02200262064
IRL00177,2017-04-06,8.1,0.004005487164,0.78946629022,0.063,11.7,0.0200023824
IRL00177,2017-06-06,8.3,0.004005487164,0.2997973254,0.033,10.2,0.02200262064
IRL00177,2017-07-18,9.1,0.004005487164,0.1998648836,0.059,12.4,0.0200023824
IRL00177,2017-09-12,7.8,0.004005487164,0.1998648836,0.064,8.6,0.0950113164
IRL00177,2019-01-23,7.6,0.004005487164,2.69805403224,0.05,11.5,0.02001480624
IRL00177,2019-02-21,7.6,0.017323731984,2.498198178,0.042,12.1,0.02001480624
IRL00177,2019-03-21,7.3,0.011515775597,2.19841439664,0.051,11.8,0.02001480624
IRL00177,2019-05-14,7.7,0.00627860113,1.59884683392,0.028,10.3,0.02001480624
IRL00177,2019-05-28,7.8,0.011015089701,0.919336929504,0.028,9.5,0.037027391544
IRL00177,2019-06-27,8.5,0.012016461492,0.4996396356,0.04,11.1,0.02001480624
IRL00177,2019-07-18,8.6,0.010514403805,0.19985585424,0.032,9.6,0.033024430296
IRL00177,2019-08-14,8.9,0.004005487164,0.19985585424,0.055,10.1,0.02001480624
IRL00177,2019-09-26,7.7,0.022530865297,0.489646842888,0.059,9.2,0.051037755912
IRL00177,2019-10-17,7.5,0.016923183268,0.659524318992,0.082,8.9,0.08005922496
IRL00177,2019-11-07,7.6,0.006138409079,0.779437831536,0.088,9.3,0.043031833416
IRL00177,2019-12-17,7.2,0.004756516007,0.7494594534,0.047,9.2,0.042031093104
IRL00178,2017-04-04,7.8,0.004005487164,0.1998648836,0.027,11.0,0.0200023824
IRL00178,2017-07-11,7.9,0.004005487164,0.1998648836,0.016,9.5,0.0200023824
IRL00178,2017-10-24,7.3,0.004005487164,0.48966896482,0.013,10.1,0.0200023824
IRL00179,2017-09-05,7.0,0.004005487164,0.1998648836,0.048,5.2,0.04100488392
IRL00179,2019-01-16,7.4,0.004005487164,0.19985585424,0.027,9.4,0.02001480624
IRL00179,2019-02-27,7.5,0.004005487164,0.19985585424,0.029,9.9,0.02001480624
IRL00179,2019-03-21,7.0,0.004005487164,0.19985585424,0.022,9.6,0.02001480624
IRL00179,2019-04-15,7.4,0.004005487164,0.19985585424,0.024,10.5,0.02001480624
IRL00179,2019-05-13,7.3,0.004005487164,0.19985585424,0.019,9.2,0.02001480624
IRL00179,2019-06-10,7.8,0.004005487164,0.19985585424,0.02,9.6,0.02001480624
IRL00179,2019-07-08,7.8,0.004005487164,0.19985585424,0.019,8.4,0.02001480624
IRL00179,2019-08-13,7.8,0.004005487164,0.19985585424,0.019,8.9,0.02001480624
IRL00179,2019-09-03,8.0,0.004005487164,0.19985585424,0.036,9.4,0.02001480624
IRL00179,2019-10-03,7.4,0.004005487164,0.19985585424,0.021,8.4,0.02001480624
IRL00179,2019-11-13,7.7,0.004005487164,0.19985585424,0.029,10.0,0.02001480624
IRL00179,2019-12-11,7.5,0.004005487164,0.219841439664,0.036,10.3,0.032023689984
IRL00179,2020-04-21,7.7,0.004005487164,0.19985585424,0.017,11.3,0.02001480624
IRL00179,2020-06-23,7.6,0.004005487164,0.19985585424,0.025,9.5,0.02001480624
IRL00179,2020-06-25,7.6,0.004005487164,0.19985585424,0.025,9.5,0.02001480624
IRL00179,2020-07-21,7.9,0.004005487164,0.19985585424,0.03,9.7,0.061045159032
IRL00179,2020-10-12,7.7,0.004005487164,0.19985585424,0.035,12.5,0.02001480624
IRL00179,2021-04-26,7.8,0.004005487164,0.19985585424,0.02,10.3,0.02001480624
IRL00179,2021-06-22,7.7,0.004005487164,0.19985585424,0.019,9.4,0.02001480624
IRL00179,2021-07-12,7.7,0.004005487164,0.19985585424,0.025,8.6,0.02001480624
IRL00179,2021-10-12,7.6,0.004005487164,0.19985585424,0.023,9.0,0.02001480624
IRL00180,2016-02-22,7.4,0.004005487164,0.1998648836,0.03,11.5,0.0200023824
IRL00180,2016-03-07,7.4,0.004005487164,0.1998648836,0.027,11.9,0.02300273976
IRL00180,2016-04-04,7.4,0.004005487164,0.1998648836,0.023,11.1,0.0200023824
IRL00180,2016-05-09,7.5,0.004005487164,0.1998648836,0.019,9.6,0.0200023824
IRL00180,2016-06-20,7.4,0.004005487164,0.1998648836,0.019,9.3,0.0200023824
IRL00180,2016-07-11,7.4,0.004005487164,0.1998648836,0.025,10.2,0.0200023824
IRL00180,2016-08-08,7.6,0.004005487164,0.1998648836,0.018,8.5,0.0200023824
IRL00180,2016-09-26,7.4,0.004005487164,0.5995946508,0.03,9.1,0.0200023824
IRL00180,2016-12-12,7.7,0.004005487164,0.1998648836,0.027,11.0,0.0200023824
IRL00180,2017-04-04,7.5,0.004005487164,0.1998648836,0.025,11.0,0.0200023824
IRL00180,2017-07-11,7.8,0.004005487164,0.1998648836,0.019,9.4,0.0200023824
IRL00180,2017-10-24,7.4,0.004005487164,0.1998648836,0.029,10.2,0.0200023824
IRL00181,2015-01-28,7.61,0.00399999936,0.674041724,0.061,12.82,0.0310596
IRL00181,2015-02-17,7.76,0.00399999936,0.6546286,0.058,12.45,0.0155298
IRL00181,2015-03-19,7.58,0.00399999936,0.607901662,0.064,11.66,0.0232947
IRL00181,2015-04-30,7.92,0.00399999936,0.3611744,0.057,10.52,0.0232947
IRL00181,2015-06-02,8.23,0.00399999936,0.25507942,0.123,10.9,0.0310596
IRL00181,2015-06-16,9.19,0.00399999936,0.199548856,0.059,11.89,0.0155298
IRL00181,2015-10-29,7.74,0.00399999936,0.199548856,0.054,10.03,0.0155298
IRL00181,2015-11-25,7.3,0.00457317,0.48758544,0.05,10.7,0.0388245
IRL00181,2015-12-08,8.5,0.007926828,0.51693086,0.085,11.2,0.0621192
IRL00182,2015-01-28,7.74,0.004268292,0.7223488,0.061,13.52,0.0155298
IRL00182,2015-02-17,8.42,0.00399999936,0.7223488,0.056,14.1,0.0232947
IRL00182,2015-03-19,7.95,0.00399999936,0.64559924,0.069,12.92,0.0232947
IRL00182,2015-04-30,7.91,0.004878048,0.564335,0.057,10.74,0.0232947
IRL00182,2015-06-02,7.74,0.005182926,0.4627547,0.069,9.86,0.0388245
IRL00182,2015-06-16,7.99,0.005792682,0.440407034,0.059,10.03,0.0310596
IRL00182,2015-10-29,7.7,0.00399999936,0.26749479,0.018,9.96,0.0388245
IRL00182,2015-11-26,7.49,0.00399999936,0.44243864,0.09,11.2,0.0698841
IRL00182,2015-12-08,7.9,0.010975608,0.49435746,0.115,11.3,0.077649
IRL00183,2015-01-29,7.5,0.00399999936,0.099774428,0.015,11.8,0.03494205
IRL00183,2015-02-19,7.6,0.00399999936,0.3837478,0.018,12.0,0.03571854
IRL00183,2015-03-25,7.7,0.00399999936,0.099774428,0.019,11.8,0.0155298
IRL00183,2015-04-21,7.9,0.00399999936,0.1580138,0.021,11.8,0.0155298
IRL00183,2015-05-19,7.7,0.00399999936,0.1580138,0.021,10.8,0.0155298
IRL00183,2015-06-17,7.6,0.00399999936,0.1580138,0.024,8.0,0.02251821
IRL00183,2015-07-23,8.0,0.00399999936,0.099774428,0.022,10.2,0.0155298
IRL00183,2015-08-25,7.5,0.00399999936,0.112867,0.021,7.6,0.06134271
IRL00183,2015-09-24,7.5,0.00399999936,0.225734,0.028,9.0,0.0155298
IRL00183,2015-10-20,7.5,0.00399999936,0.225734,0.014,10.2,0.0232947
IRL00183,2015-11-19,7.8,0.00399999936,0.1805872,0.044,10.6,0.02950662
IRL00183,2015-12-15,7.2,0.00399999936,0.225734,0.033,11.4,0.03649503
IRL00184,2015-01-29,7.4,0.00399999936,0.099774428,0.017,11.9,0.02484768
IRL00184,2015-02-19,7.5,0.00399999936,0.4063212,0.017,12.1,0.01863576
IRL00184,2015-03-25,7.5,0.00399999936,0.099774428,0.021,11.5,0.0155298
IRL00184,2015-04-21,8.1,0.00399999936,0.225734,0.017,11.9,0.0155298
IRL00184,2015-05-19,7.6,0.00399999936,0.1805872,0.024,10.1,0.01941225
IRL00184,2015-06-17,7.9,0.00399999936,0.1805872,0.02,9.6,0.0155298
IRL00184,2015-07-23,7.8,0.004878048,0.112867,0.018,9.5,0.0155298
IRL00184,2015-08-25,7.6,0.00399999936,0.112867,0.023,7.8,0.06833112
IRL00184,2015-09-24,7.3,0.00399999936,0.225734,0.03,8.9,0.0155298
IRL00184,2015-10-20,7.8,0.00399999936,0.2483074,0.093,10.7,0.0232947
IRL00184,2015-11-19,7.7,0.00399999936,0.225734,0.026,10.6,0.02484768
IRL00184,2015-12-15,7.2,0.00399999936,0.2483074,0.028,11.4,0.02251821
IRL00185,2015-01-29,7.3,0.00399999936,0.099774428,0.021,11.9,0.03261258
IRL00185,2015-02-19,7.5,0.00399999936,0.4063212,0.018,11.8,0.02251821
IRL00185,2015-03-25,7.4,0.00399999936,0.099774428,0.027,11.2,0.0155298
IRL00185,2015-04-21,8.4,0.00399999936,0.2934542,0.017,12.3,0.0155298
IRL00185,2015-05-19,7.6,0.00399999936,0.2031606,0.024,9.8,0.02795364
IRL00185,2015-06-17,8.2,0.00399999936,0.2031606,0.02,10.0,0.0155298
IRL00185,2015-07-23,7.8,0.00914634,0.1580138,0.015,9.4,0.0155298
IRL00185,2015-08-25,7.7,0.005792682,0.112867,0.022,8.0,0.08308443
IRL00185,2015-09-24,7.5,0.00399999936,0.2031606,0.046,9.2,0.0155298
IRL00185,2015-10-20,7.5,0.00609756,0.2483074,0.022,9.0,0.0155298
IRL00185,2015-11-19,7.8,0.00399999936,0.225734,0.026,10.3,0.0388245
IRL00185,2015-12-15,7.2,0.00399999936,0.225734,0.036,10.9,0.02873013
IRL00186,2015-01-29,7.3,0.00399999936,0.099774428,0.026,11.7,0.03338907
IRL00186,2015-02-19,7.5,0.00399999936,0.451468,0.019,11.4,0.02873013
IRL00186,2015-03-25,7.9,0.00399999936,0.099774428,0.025,12.4,0.0155298
IRL00186,2015-04-21,8.3,0.00399999936,0.3160276,0.016,12.6,0.0155298
IRL00186,2015-05-19,7.6,0.00399999936,0.2031606,0.024,10.0,0.04037748
IRL00186,2015-06-17,8.7,0.00399999936,0.2031606,0.019,10.5,0.0155298
IRL00186,2015-07-23,7.9,0.014329266,0.2031606,0.015,9.3,0.0155298
IRL00186,2015-08-25,7.8,0.007926828,0.1354404,0.018,9.3,0.06910761
IRL00186,2015-09-24,7.8,0.00609756,0.1805872,0.037,9.4,0.0155298
IRL00186,2015-10-20,7.4,0.0152439,0.2708808,0.02,8.2,0.0155298
IRL00186,2015-11-19,7.8,0.00399999936,0.2708808,0.028,10.2,0.0388245
IRL00186,2015-12-15,7.3,0.00399999936,0.338601,0.037,10.7,0.03571854
ITA00079,2021-04-06,7.7,0.000914634,0.0677202,0.05,9.5,0.0310596
ITA00079,2021-06-09,7.5,0.000914634,0.0677202,0.05,10.4,0.0310596
ITA00079,2021-07-05,7.7,0.000914634,0.0677202,0.05,8.2,0.0310596
ITA00079,2021-08-02,7.6,0.000914634,0.0677202,0.05,8.8,0.0310596
ITA00079,2021-09-07,7.6,0.000914634,0.0677202,0.05,8.9,0.0310596
ITA00079,2021-10-06,7.7,0.000914634,0.0677202,0.05,9.7,0.0310596
ITA00079,2021-11-02,7.6,0.000914634,0.0677202,0.05,9.2,0.0310596
ITA00079,2021-12-06,7.7,0.000914634,0.0677202,0.05,9.8,0.0310596
ITA00080,2021-04-06,7.5,0.000914634,0.1580138,0.05,8.0,0.0310596
ITA00080,2021-06-09,7.3,0.000914634,0.225734,0.05,7.7,0.0310596
ITA00080,2021-07-05,7.6,0.000914634,0.1354404,0.05,8.3,0.0310596
ITA00080,2021-08-02,7.8,0.002439024,0.1354404,0.05,8.5,0.0310596
ITA00080,2021-09-07,7.7,0.000914634,0.1354404,0.05,8.5,0.0310596
ITA00080,2021-10-06,7.7,0.000914634,0.112867,0.05,9.5,0.0310596
ITA00080,2021-11-02,7.8,0.000914634,0.0902936,0.05,8.4,0.0310596
ITA00080,2021-12-06,7.5,0.000914634,0.1805872,0.05,9.6,0.0310596
ITA00081,2020-01-14,7.3,0.0199999968,7.800012636,0.05,10.2,0.080133768
ITA00081,2020-02-05,7.3,0.01799999712,3.600005832,0.05,8.6,0.150250815
ITA00081,2020-03-03,7.4,0.03099999504,3.50000567,0.05,9.5,0.360601956
ITA00081,2020-04-14,7.4,0.01699999728,3.300005346,0.13,6.8,0.070117047
ITA00081,2020-05-05,7.3,0.024999996,2.300003726,0.05,7.9,0.070117047
ITA00081,2020-06-10,7.3,0.01899999696,2.800004536,0.05,5.1,0.080133768
ITA00081,2020-07-08,7.3,0.03399999456,3.800006156,0.05,6.9,0.060100326
ITA00081,2020-08-04,7.4,0.06799998912,3.400005508,0.06,8.1,0.190317699
ITA00081,2020-09-08,7.9,0.024999996,3.100005022,0.06,6.8,0.110183931
ITA00081,2020-10-06,7.4,0.02399999616,3.400005508,0.1,6.7,0.050083605
ITA00081,2020-11-02,7.4,0.03199999488,3.00000486,0.09,4.2,0.310518351
ITA00081,2020-12-01,7.4,0.0299999952,3.00000486,0.07,7.2,0.080133768
ITA00081,2021-01-11,7.4,0.006402438,0.7674956,0.05,9.2,0.1242384
ITA00081,2021-02-01,7.4,0.013414632,0.7223488,0.07,8.3,0.1863576
ITA00081,2021-03-03,7.3,0.012804876,0.564335,0.06,6.9,0.5668377
ITA00081,2021-04-07,7.5,0.011280486,0.677202,0.12,8.3,0.077649
ITA00081,2021-06-09,7.1,0.007317072,0.4288946,0.07,6.4,0.0931788
ITA00081,2021-07-05,7.3,0.010365852,0.8577892,0.05,7.2,0.0543543
ITA00081,2021-08-02,7.6,0.01219512,0.7674956,0.14,8.7,0.0543543
ITA00081,2021-09-07,7.4,0.004878048,0.8352158,0.05,7.8,0.0388245
ITA00081,2021-10-06,7.4,0.013109754,0.6320552,0.06,7.9,0.0931788
ITA00081,2021-11-03,7.3,0.013109754,0.6997754,0.06,7.4,0.0931788
ITA00081,2021-12-06,7.3,0.008231706,0.6546286,0.07,6.2,0.1708278
ITA00082,2020-01-14,7.7,0.02099999664,4.00000648,0.05,9.3,0.060100326
ITA00082,2020-02-05,7.5,0.02399999616,3.800006156,0.05,9.7,0.040066884
ITA00082,2020-03-03,7.6,0.049999992,3.800006156,0.05,9.2,0.30050163
ITA00082,2020-05-05,7.7,0.01699999728,2.00000324,0.05,8.3,0.030050163
ITA00082,2020-06-10,7.6,0.02899999536,2.200003564,0.05,6.5,0.080133768
ITA00082,2020-07-08,7.6,0.0299999952,3.600005832,0.05,6.9,0.030050163
ITA00082,2020-08-04,7.7,0.049999992,4.100006642,0.1,7.1,0.10016721
ITA00082,2020-09-08,7.7,0.04899999216,3.50000567,0.09,7.6,0.180300978
ITA00082,2020-10-06,7.8,0.02299999632,3.800006156,0.06,7.7,0.030050163
ITA00082,2020-11-02,7.7,0.03099999504,3.400005508,0.05,8.3,0.040066884
ITA00082,2020-12-01,7.7,0.03599999424,4.100006642,0.05,6.7,0.060100326
ITA00082,2021-01-11,7.8,0.00914634,1.0835232,0.05,11.7,0.0931788
ITA00082,2021-02-01,7.7,0.012499998,0.9932296,0.07,8.8,0.0931788
ITA00082,2021-03-03,7.7,0.011585364,0.8803626,0.05,6.3,0.1009437
ITA00082,2021-04-07,7.8,0.014939022,0.8352158,0.07,8.5,0.0931788
ITA00082,2021-06-09,7.5,0.010975608,0.3611744,0.12,6.8,0.1164735
ITA00082,2021-07-05,7.7,0.010060974,0.8126424,0.05,6.6,0.0310596
ITA00082,2021-08-02,7.8,0.010060974,0.8352158,0.05,7.7,0.0310596
ITA00082,2021-09-07,7.7,0.008231706,0.7674956,0.05,7.2,0.0310596
ITA00082,2021-10-06,7.6,0.013109754,0.6546286,0.05,7.8,0.0854139
ITA00082,2021-11-03,7.5,0.01219512,0.8577892,0.05,7.9,0.0310596
ITA00082,2021-12-06,7.7,0.008536584,0.902936,0.05,8.0,0.0931788
ITA00083,2020-01-08,7.6,0.02599999584,4.300006966,0.05,9.5,0.10016721
ITA00083,2020-02-04,7.7,0.03299999472,4.300006966,0.05,8.8,0.090150489
ITA00083,2020-03-04,7.6,0.06399998976,3.800006156,0.06,5.3,0.280468188
ITA00083,2020-04-20,7.5,0.04099999344,3.00000486,0.05,5.7,0.050083605
ITA00083,2020-05-06,7.8,0.024999996,2.100003402,0.05,7.9,0.050083605
ITA00083,2020-06-15,7.7,0.03299999472,2.400003888,0.06,7.5,0.070117047
ITA00083,2020-07-08,7.7,0.05799999072,3.100005022,0.11,7.9,0.30050163
ITA00083,2020-08-04,7.6,0.02599999584,3.50000567,0.08,6.5,0.090150489
ITA00083,2020-09-01,7.7,0.04399999296,3.200005184,0.12,6.7,0.150250815
ITA00083,2020-11-03,7.6,0.03899999376,4.00000648,0.05,7.5,0.090150489
ITA00083,2021-01-12,7.8,0.011585364,1.015803,0.07,8.9,0.1630629
ITA00083,2021-02-02,7.7,0.017682924,0.9255094,0.09,7.5,0.1863576
ITA00083,2021-03-03,7.7,0.012804876,0.7223488,0.05,7.0,0.1009437
ITA00083,2021-04-07,7.7,0.01676829,0.6997754,0.07,8.6,0.0854139
ITA00083,2021-06-08,7.5,0.020426826,0.4288946,0.11,6.1,0.3338907
ITA00083,2021-07-07,7.6,0.021646338,0.790069,0.06,7.4,0.0698841
ITA00083,2021-08-04,7.6,0.020731704,0.7449222,0.08,7.1,0.1475331
ITA00083,2021-09-07,7.6,0.014024388,0.6320552,0.05,7.5,0.0698841
ITA00083,2021-10-06,7.7,0.014329266,0.6320552,0.07,7.1,0.1708278
ITA00083,2021-11-03,7.5,0.017987802,0.8352158,0.09,8.3,0.2795364
ITA00083,2021-12-06,7.7,0.011890242,0.8126424,0.06,8.1,0.1863576
ITA00084,2020-01-08,7.6,0.02799999552,3.800006156,0.1,6.9,0.090150489
ITA00084,2020-02-04,7.5,0.04899999216,3.900006318,0.13,8.2,0.350585235
ITA00084,2020-03-04,7.5,0.05099999184,3.400005508,0.15,8.2,0.10016721
ITA00084,2020-05-06,7.7,0.02799999552,1.800002916,0.05,8.6,0.060100326
ITA00084,2020-06-15,7.7,0.03699999408,1.700002754,0.07,7.9,0.070117047
ITA00084,2020-07-08,7.6,0.0449999928,2.600004212,0.1,7.5,0.050083605
ITA00084,2020-08-04,7.5,0.07899998736,2.600004212,0.08,6.9,0.240401304
ITA00084,2020-09-01,7.8,0.04599999264,2.200003564,0.1,6.9,0.130217373
ITA00084,2020-10-07,7.6,0.0299999952,2.700004374,0.12,7.4,0.260434746
ITA00084,2020-11-03,7.7,0.08399998656,3.700005994,0.12,6.9,0.330551793
ITA00084,2021-01-12,7.7,0.013109754,1.1060966,0.17,8.6,0.2484768
ITA00084,2021-02-02,7.6,0.020731704,0.8126424,0.15,6.9,0.3416556
ITA00084,2021-03-03,7.7,0.014939022,0.5869084,0.11,7.9,0.0543543
ITA00084,2021-06-08,7.4,0.013414632,0.2934542,0.12,6.0,0.3416556
ITA00085,2020-01-07,7.8,0.03199999488,3.400005508,0.05,9.0,0.090150489
ITA00085,2020-02-04,7.9,0.04099999344,3.400005508,0.05,8.5,0.110183931
ITA00085,2020-03-04,7.9,0.0449999928,3.200005184,0.05,7.2,0.10016721
ITA00085,2020-05-06,7.9,0.03199999488,1.700002754,0.05,7.8,0.050083605
ITA00085,2020-06-15,7.7,0.0399999936,1.600002592,0.06,7.9,0.060100326
ITA00085,2020-07-08,8.3,0.04399999296,2.300003726,0.05,6.3,0.050083605
ITA00085,2020-08-04,8.0,0.05699999088,2.600004212,0.05,8.9,0.170284257
ITA00085,2020-09-01,8.0,0.05299999152,2.300003726,0.09,8.1,0.080133768
ITA00085,2020-10-07,7.8,0.02299999632,2.100003402,0.05,8.3,0.110183931
ITA00085,2020-11-03,8.1,0.06899998896,2.800004536,0.05,8.3,0.070117047
ITA00085,2021-01-12,8.0,0.014939022,1.1963902,0.1,9.9,0.1941225
ITA00085,2021-02-02,7.6,0.020731704,0.7449222,0.09,9.4,0.2018874
ITA00085,2021-03-03,8.4,0.014634144,0.4966148,0.06,11.4,0.0310596
ITA00085,2021-04-07,8.1,0.017987802,0.5191882,0.08,8.4,0.0465894
ITA00085,2021-06-08,7.7,0.017682924,0.3160276,0.08,7.3,0.3338907
ITA00085,2021-07-07,7.9,0.01371951,0.4288946,0.05,5.5,0.0310596
ITA00085,2021-08-04,7.8,0.017682924,0.451468,0.08,7.4,0.0543543
ITA00085,2021-09-07,8.2,0.010975608,0.4740414,0.06,7.7,0.0310596
ITA00085,2021-10-06,7.6,0.00609756,0.338601,0.05,8.5,0.1009437
ITA00085,2021-11-03,7.9,0.019512192,0.564335,0.09,8.6,0.077649
ITA00085,2021-12-06,7.7,0.014024388,0.677202,0.05,7.7,0.1397682
ITA00086,2020-06-09,7.7,0.04199999328,1.800002916,0.05,5.9,0.120200652
ITA00086,2020-07-06,8.0,0.03899999376,1.400002268,0.05,9.3,0.030050163
ITA00086,2020-08-04,8.1,0.02099999664,2.00000324,0.05,10.2,0.230384583
ITA00086,2020-09-08,8.0,0.03399999456,2.00000324,0.05,7.6,0.040066884
ITA00086,2020-10-06,7.8,0.0149999976,1.300002106,0.05,7.0,0.060100326
ITA00086,2020-11-03,7.8,0.04299999312,2.200003564,0.05,8.3,0.030050163
ITA00086,2020-12-09,7.9,0.0649999896,2.50000405,0.07,8.4,0.120200652
ITA00086,2021-01-11,7.9,0.017378046,0.6997754,0.09,10.9,0.155298
ITA00086,2021-02-03,7.8,0.015853656,0.5417616,0.06,9.9,0.1087086
ITA00086,2021-03-03,8.0,0.010365852,0.4288946,0.05,9.3,0.0310596
ITA00086,2021-04-06,7.9,0.010975608,0.4288946,0.06,8.0,0.0310596
ITA00086,2021-06-08,7.7,0.01067073,0.225734,0.05,7.5,0.077649
ITA00086,2021-07-07,8.4,0.009756096,0.3611744,0.05,10.2,0.0310596
ITA00086,2021-08-03,8.0,0.007012194,0.338601,0.05,8.8,0.0310596
ITA00086,2021-09-06,8.4,0.008536584,0.3160276,0.05,10.2,0.0310596
ITA00086,2021-10-04,7.8,0.011280486,0.3837478,0.05,7.9,0.0543543
ITA00086,2021-11-03,7.8,0.014329266,0.4288946,0.05,8.4,0.0465894
